,gmap_id,name,address,latitude,longitude,num_of_reviews,avg_rating,cluster,city,Ciudad,cluster_categories,positive_sentiment,negative_sentiment
751,0x80c2c3bc1919d8b1:0x976142d8e429f8a1,Bodegón No.69,"Bodegón No.69, 69 N Raymond Ave, Pasadena, CA 91103",34.1471559,-118.1491305,25,4.9,19,Pasadena,Pasadena,Latin American restaurant,1,1
752,0x80dd2d8b3337098f:0x48ce8e7184923eef,Straw Hat pizza,"Straw Hat pizza, 10729 South St, Cerritos, CA 90703",33.8597352,-118.1070401,46,4.7,2,Bellflower,Cerritos,Pizza restaurant,10,4
753,0x80c32b5c5e36e6e9:0xd85cbf550c273f24,TWO.GATHER,"TWO.GATHER, 18222 Gale Ave A, City of Industry, CA 91748",33.9950409,-117.9055844,27,4.7,28,South San Jose Hills,Rowland Heights,Chicken wings restaurant,6,2
754,0x80c2bc81f2380423:0x29a9c28f34daf719,Nekter Juice Bar,"Nekter Juice Bar, 10912 Lindbrook Dr, Los Angeles, CA 90024",34.0592771,-118.4450653,78,4.1,22,Beverly Hills,Los Angeles,Caterer Restaurant,10,5
755,0x80c2c55d0295246d:0xba555dd538b57acd,NYC Seafood Restaurant,"NYC Seafood Restaurant, 715 W Garvey Ave, Monterey Park, CA 91754",34.0628032,-118.1328274,248,3.9,23,Monterey Park,Monterey Park,Seafood restaurant,22,7
756,0x80c291c5db3e13ab:0xea20e204c0ec8784,Viva Jalisco,"Viva Jalisco, 1024 N Maclay Ave, San Fernando, CA 91340",34.2940697,-118.4263188,28,4.4,4,San Fernando,San Fernando,Mexican restaurant,4,0
757,0x80c32f555b318bcb:0x82b16653a80eb9ce,Grecos Pizza And Pasta,"Grecos Pizza And Pasta, 1832 E Rte 66, Glendora, CA 91740",34.1284151,-117.8302466,38,4.7,2,San Dimas,Glendora,Pizza restaurant,3,3
758,0x80c2cf09838c7e67:0x4c518c3e46c436da,Taqueria Los 3 Carnales,"Taqueria Los 3 Carnales, 5000 Whittier Blvd, East Los Angeles, CA 90022",34.0211111,-118.1616667,47,3.7,4,East Los Angeles,Los Angeles,Mexican restaurant,3,1
759,0x80c2c36381b9f32b:0x99d56f8bb178900f,Noodle St,"Noodle St, 87 E Colorado Blvd, Pasadena, CA 91105",34.1459397,-118.1486182,27,4.7,3,Pasadena,Pasadena,Restaurant,7,1
760,0x80c2cfaf5d6f31cd:0x4805e3b7338c4905,Las Palapas Restaurant,"Las Palapas Restaurant, 3540 Slauson Ave, Maywood, CA 90270",33.988612,-118.2012131,48,3.5,24,Maywood,Maywood,Restaurant supply store,1,1
761,0x80c2b9d00db246d9:0x796dc4a542d6f9b8,Mamá Por Dios,"Mamá Por Dios, 8722 W 3rd St, Los Angeles, CA 90048",34.0734207,-118.3824994,88,3.7,4,Beverly Hills,Los Angeles,Mexican restaurant,4,2
762,0x80c29b750b24adc9:0x93232f49c5808698,LA Buffet,"LA Buffet, 19530 Nordhoff St, Northridge, CA 91324",34.2352012,-118.5589183,38,3.5,24,Northridge,Northridge,Restaurant supply store,7,3
763,0x80c2c7ac26202321:0x32eab5274a047c39,Subway,"Subway, 1205 W 3rd St, Los Angeles, CA 90017",34.0570046,-118.2579948,67,4.1,9,Los Angeles,Los Angeles,Sandwich shop,4,0
764,0x80c288888fcbe20b:0x8852a223319c84ce,China Express,"China Express, 19417 Soledad Canyon Rd, Santa Clarita, CA 91351",34.4164502,-118.4751533,95,4.3,6,Canyon Country,Canyon Country,Chinese restaurant,12,3
765,0x80c290d18e90bd13:0x4c27834a7b95754,La Forcaccia,"La Forcaccia, 8610 Van Nuys Blvd #10007, Panorama City, CA 91402",34.2266182,-118.4492269,18,4.4,10,Valley Glen,Panorama City,Pizza restaurant,4,0
766,0x80c2cf711e8bc1c3:0x5a6fbec109a9bf14,3rd Street Market & Deli,"3rd Street Market & Deli, 4600 E 3rd St, East Los Angeles, CA 90022",34.0331213,-118.1666841,36,4.7,27,East Los Angeles,Los Angeles,Health food restaurant,4,2
767,0x80c2cf82687ece2d:0x5d2663a708de5a7c,Xochitl Vegan,"Xochitl Vegan, 2806 E Washington Blvd, Los Angeles, CA 90023",34.0172891,-118.2196096,28,4.2,3,Boyle Heights,Los Angeles,Restaurant,3,0
768,0x80c2b4d39e061c43:0x9f660dfafa90762,Krispy Krunchy Chicken,"Krispy Krunchy Chicken, 21186 Hawthorne Blvd, Torrance, CA 90503",33.838164899999995,-118.3531537,28,4.0,16,Torrance,Torrance,Cajun restaurant,4,5
769,0x80c2bf23c3bb14c7:0x8aa245e720ca1436,The Grill on Hollywood,"The Grill on Hollywood, 6801 Hollywood Blvd #407, Los Angeles, CA 90028",34.1026131,-118.3397217,24,3.5,24,Hollywood,Los Angeles,Restaurant supply store,2,2
770,0x80dd4b0fb001c9eb:0x87df70cb325003bb,George Lopez's Chingon Kitchen,"George Lopez's Chingon Kitchen, 21770 Del Amo Cir E, Torrance, CA 90503",33.828741,-118.346389,18,3.8,4,Torrance,Torrance,Mexican restaurant,2,2
771,0x80c29996ae284d9d:0x8a94d8099cf08fd,Cali Fried & Grill Halal,"Cali Fried & Grill Halal, 18501 Victory Blvd, Reseda, CA 91335",34.187057,-118.536274,17,4.6,24,Northridge,Reseda,Restaurant supply store,3,0
772,0x80c2910a5b5c020b:0x2218e0c873c35018,Huaraches Y Quesadillas Chayito,"Huaraches Y Quesadillas Chayito, 13180 Van Nuys Blvd, Pacoima, CA 91331",34.2674124,-118.4198932,64,4.6,4,San Fernando,Pacoima,Mexican restaurant,6,1
773,0x80c2d1819a14201d:0xb8c5b9e152d7d9f0,Tacos Los Potrillos,"Tacos Los Potrillos, 1332 San Gabriel Blvd, Rosemead, CA 91770",34.0429089,-118.0870192,46,4.7,3,Montebello,Rosemead,Restaurant,4,0
774,0x80c291684aa6c411:0xf64432b63b41ed94,Casa Jalisco Restaurant,"Casa Jalisco Restaurant, 10062 San Fernando Rd, Pacoima, CA 91331",34.2532703,-118.4075798,95,4.2,4,San Fernando,Pacoima,Mexican restaurant,4,3
775,0x80c2ba288cdf4b6b:0xbd365d07dd46a8c4,Ramen Roll,"Ramen Roll, 9900 Culver Blvd #1b, Culver City, CA 90232",34.0207467,-118.3964061,25,3.7,29,Culver City,Culver City,Japanese restaurant,5,2
776,0x80c2bffa322e6b43:0x18d7d726dc1428c,Fish Eight by Jinpachi,"Fish Eight by Jinpachi, 7368 Melrose Ave, Los Angeles, CA 90046",34.0833209,-118.3505094,25,4.4,5,West Hollywood,Los Angeles,Sushi Restaurant,1,0
777,0x80c2b3f92654e29f:0xbc53e1e82b624510,Johnny Memphis' Smokehouse,"Johnny Memphis' Smokehouse, 241 Main St, El Segundo, CA 90245",33.9182595,-118.4164282,28,4.1,18,El Segundo,El Segundo,Barbecue restaurant,1,2
778,0x80c2d14aed5d95f5:0xd5d3b09424dabccf,Ono Hawaiian BBQ,"Ono Hawaiian BBQ, 4700 Market Pl Dr, Monterey Park, CA 91755",34.0366423,-118.0988257,106,4.3,18,Montebello,Monterey Park,Barbecue restaurant,10,5
779,0x80dd31ef73a4aa9f:0xc70b3af251f62c68,Wok & Sushi Roll,"Wok & Sushi Roll, 2210 N Bellflower Blvd, Long Beach, CA 90815",33.7966266,-118.1231017,26,3.6,29,Lakewood,Long Beach,Japanese restaurant,5,2
780,0x80c2ce32e7f4e919:0x5728d2f9e7da80a8,The Mix BBQ,"The Mix BBQ, 2343 W Whittier Blvd, Montebello, CA 90640",34.0133572,-118.1264561,72,4.4,14,Montebello,Montebello,Family restaurant,8,3
781,0x80c2bed55303725f:0x24ac6a7e16f12618,Napoleon and Josephine,"Napoleon and Josephine, 7212 Melrose Ave, Los Angeles, CA 90046",34.0832923,-118.34671,26,4.4,31,West Hollywood,Los Angeles,Fusion restaurant,4,1
782,0x80c2c7b6d9bfffff:0x673fa3fb3f1bcd5c,Cilantro Fresh Mexican Grill,"Cilantro Fresh Mexican Grill, 816 S Figueroa St, Los Angeles, CA 90017",34.047434,-118.2614258,44,4.6,4,Los Angeles,Los Angeles,Mexican restaurant,4,0
783,0x80c2c5273d3d5f89:0xad218381bd564bde,Next Republic,"Next Republic, 119 W Main St, Alhambra, CA 91801",34.0947562,-118.1284924,78,4.1,8,Alhambra,Alhambra,American restaurant,15,0
784,0x80c29781c5de8d8d:0x19eb73ce2e402767,Eggsellent Cafe,"Eggsellent Cafe, 12444 Oxnard St, Los Angeles, CA 91606",34.1791108,-118.4049316,48,4.8,21,North Hollywood,North Hollywood,Breakfast restaurant,11,1
785,0x80c2d59c3e004843:0x9b21914112df444,Sweethoney Dessert,"Sweethoney Dessert, 17110 Colima Rd Ste B, Hacienda Heights, CA 91745",33.990383699999995,-117.9347847,18,4.2,24,Rowland Heights,Hacienda Heights,Restaurant supply store,1,1
786,0x80c2c1399bfd2d7d:0x64cedd12f6a03492,The Greyhound Bar & Grill,"The Greyhound Bar & Grill, 933 S Brand Blvd, Glendale, CA 91204",34.1346267,-118.2552662,28,4.6,8,Glendale,Glendale,American restaurant,6,2
787,0x80dd31f7c2133b4b:0x7df957fdc577f832,BBQ Chef,"BBQ Chef, 1782 Martin Luther King Jr Ave, Long Beach, CA 90813",33.7893974,-118.1804524,34,4.7,3,Long Beach,Long Beach,Restaurant,6,3
788,0x80c29934ec7d635b:0xcc026195491e5708,Doko Sushi,"Doko Sushi, 18406 Ventura Blvd, Tarzana, CA 91356",34.167704,-118.5339602,68,4.5,17,Encino,Tarzana,Sushi Restaurant,10,5
789,0x80c297ed84fdc0f9:0xb4e6aa53db83497,Tacos El Venado,"Tacos El Venado, 6315 Sepulveda Blvd, Van Nuys, CA 91411",34.185204299999995,-118.4668134,28,4.6,4,Van Nuys,Van Nuys,Mexican restaurant,2,0
790,0x80c2c10de037fe23:0x9e1b7fcefc11a6be,Sushi2u,"Sushi2u, 1361 E Colorado St, Glendale, CA 91205",34.1429445,-118.2350736,27,4.5,5,Glendale,Glendale,Sushi Restaurant,7,0
791,0x80c291e7b09ed951:0xf709ae8066b4fb91,Blazin Bird,"Blazin Bird, 11840 Foothill Blvd Unit E, Sylmar, CA 91342",34.273331,-118.3948188,38,3.9,3,San Fernando,Sylmar,Restaurant,5,0
792,0x80c2b8f70b3d35e1:0xdf366fd6d343ed0e,El Metapaneco,"El Metapaneco, 4483 W Pico Blvd, Los Angeles, CA 90019",34.048755199999995,-118.3329613,55,3.7,24,Koreatown,Los Angeles,Restaurant supply store,5,2
793,0x80c2c973d9c00de5:0xfe4a2aaa9e0bc3b9,Maya's Grill,"Maya's Grill, 1645 Firestone Blvd #3925, Los Angeles, CA 90001",33.960593,-118.2446487,45,4.0,3,Florence-Graham,Los Angeles,Restaurant,2,1
794,0x80c2c44d87c43a83:0x14cd79320666036a,K H China Express,"K H China Express, 5150 Huntington Dr S, Los Angeles, CA 90032",34.0887814,-118.1707347,54,4.2,1,South Pasadena,Los Angeles,Fast food restaurant,9,0
795,0x80c2cb0983e9ba77:0x33240e7414e9d0ed,MAriscos Bienvendios A Su Vitamina!,"MAriscos Bienvendios A Su Vitamina!, 627 Rosecrans Ave, Compton, CA 90222",33.9034957,-118.235527,18,4.4,23,Compton,Compton,Seafood restaurant,2,0
796,0x80c2b1117ca03477:0x3bb57162ac5e1ac4,dan modern chinese - playa vista,"dan modern chinese - playa vista, 12775 Millennium Dr #110, Los Angeles, CA 90094",33.9758933,-118.4179363,33,4.6,3,Venice,Playa Vista,Restaurant,6,0
797,0x80dd2cbba2c48a13:0x2c092e3952ded701,The Green Chili Jr,"The Green Chili Jr, 13965 Stage Rd Suite B, Santa Fe Springs, CA 90670",33.9009645,-118.0339465,28,4.4,19,La Mirada,Santa Fe Springs,Latin American restaurant,3,3
798,0x80c2b4ceae3a1775:0xafae5670e6a13508,Sushi Anza,"Sushi Anza, 4647 Torrance Blvd, Torrance, CA 90503",33.8393519,-118.3630973,78,4.3,5,Torrance,Torrance,Sushi Restaurant,15,5
799,0x80dd4aba5ee8f89d:0xa3c5a59948fe3542,Kozan Japanese Restaurant,"Kozan Japanese Restaurant, 1510 Cabrillo Ave, Torrance, CA 90501",33.8334312,-118.3142099,18,4.4,29,West Carson,Torrance,Japanese restaurant,5,0
800,0x80c2c9c9b845fef3:0x29a4890ba7303740,Taco mixes,"Taco mixes, 4166 S Main St, Los Angeles, CA 90037",34.0075558,-118.2738182,18,4.4,26,Florence-Graham,Los Angeles,Mexican restaurant,1,0
801,0x80c32c1f1e921619:0xfa57cfb83bf691b5,Maka Ramen & Izakaya,"Maka Ramen & Izakaya, 3520 W Temple Ave, Pomona, CA 91768",34.0482559,-117.8103924,28,4.4,33,Diamond Bar,Pomona,Asian restaurant Ramen,4,1
802,0x80c2d5e4ee709c09:0x2066575e910c803d,Taqueria De Anda,"Taqueria De Anda, 10731 La Mirada Blvd, Whittier, CA 90604",33.9355155,-118.0128275,27,4.3,3,La Mirada,Whittier,Restaurant,4,2
803,0x80c2c65cff7e7771:0xde180b79abfff2c5,E - Sea Fresh Restaurant,"E - Sea Fresh Restaurant, 1100 N Main St E, Los Angeles, CA 90012",34.0633179,-118.2331222,18,4.4,12,Los Angeles,Los Angeles,Thai restaurant,5,0
804,0x80c2c7c180d51db3:0xe550c87e188bf8f8,Sushi With Attitude,"Sushi With Attitude, 1842 W Washington Blvd, Los Angeles, CA 90007",34.0397099,-118.2987956,26,4.6,11,Koreatown,Los Angeles,Asian restaurant,4,1
805,0x80c2d4cdb8f7cd87:0x430e6b2eb659b2f2,That's Amore,"That's Amore, 11223 1st Ave, Whittier, CA 90603",33.930496999999995,-117.9858072,154,4.3,2,La Mirada,Whittier,Pizza restaurant,24,6
806,0x80c2d96a2f3723db:0x112be00bd340d6e,The Doughnut Society,"The Doughnut Society, 506 S Myrtle Ave, Monrovia, CA 91016",34.1467358,-118.0006403,18,4.7,3,Monrovia,Monrovia,Restaurant,2,0
807,0x80c331c20cbee875:0xa4e1fdebd78f4866,zpizza,"zpizza, 520 W 1st St, Claremont, CA 91711",34.094285,-117.721245,48,4.0,10,Claremont,Claremont,Pizza restaurant,12,3
808,0x80c2bdf6b6bda0b3:0xa4de645559405936,Subway,"Subway, 12727 Ventura Blvd, Studio City, CA 91604",34.1452987,-118.4107355,56,4.1,9,Studio City,Studio City,Sandwich shop,5,2
809,0x80c2bfd42605f623:0x8dc8f6d1e27d8297,Pura Vita Pizzeria,"Pura Vita Pizzeria, 8276 Santa Monica Blvd, West Hollywood, CA 90046",34.0904907,-118.3696017,16,4.5,27,West Hollywood,Los Angeles,Health food restaurant,2,1
810,0x80c2bbd5af874c8d:0xfda7a222d53633e6,dan modern chinese - sawtelle,"dan modern chinese - sawtelle, 2049 Sawtelle Blvd, Los Angeles, CA 90025",34.0396837,-118.442943,38,4.2,6,Culver City,Los Angeles,Chinese restaurant,4,2
811,0x80c2c65ac6940629:0xa52ea1fd5e903ab0,Bưu-Điện Restaurant,"Bưu-Điện Restaurant, 642 N Broadway # 5, Los Angeles, CA 90012",34.0597134,-118.2389455,34,4.4,13,Los Angeles,Los Angeles,Vietnamese restaurant,6,1
812,0x80c2b9bbfe8080ef:0xdc24be9d7010da40,BUL IE YA (불이야),"BUL IE YA (불이야), 3959 Wilshire Blvd # B211, Los Angeles, CA 90010",34.0622116,-118.3129842,26,4.6,3,Koreatown,Los Angeles,Restaurant,1,2
813,0x80c2c939305df523:0x1894a0e916917d8e,Taco Safary Mexican Food,"Taco Safary Mexican Food, 2677 E Florence Ave, Huntington Park, CA 90255",33.974160999999995,-118.2229892,117,4.0,4,Walnut Park,Huntington Park,Mexican restaurant,5,2
814,0x80c2c5383cde30d5:0x4273f97172567531,Tapioca Express,"Tapioca Express, 228 Valley Blvd STE 105, Alhambra, CA 91801",34.0782869,-118.1248645,66,4.2,24,Monterey Park,Alhambra,Restaurant supply store,6,0
815,0x80c2c77c8f641b31:0x4263bdac09179a99,Umami Sushi Bar X Sushi O,"Umami Sushi Bar X Sushi O, 3300 W 6th St #1, Los Angeles, CA 90020",34.063410999999995,-118.294346,18,4.0,11,Koreatown,Los Angeles,Asian restaurant,3,2
816,0x80dd2d32e8997c0f:0x2e09a6c76869c145,Rivera's Juice Bar,"Rivera's Juice Bar, 11912 Rosecrans Ave, Norwalk, CA 90650",33.9020444,-118.0793139,17,4.6,3,Norwalk,Norwalk,Restaurant,3,0
817,0x80c2d5230926d8e3:0xe664912305635d7f,TAQUERIA LA GUADALUPANA,"TAQUERIA LA GUADALUPANA, 15925 Gale Ave, City of Industry, CA 91745",34.0101582,-117.9599278,37,4.6,26,La Puente,Hacienda Heights,Mexican restaurant,8,1
818,0x80c2c04f708e1a65:0xf54319e2d0d1e2ba,Subway,"Subway, 818 N Pacific Ave Suite A, Glendale, CA 91203",34.1580671,-118.2638943,158,3.5,9,Glendale,Glendale,Sandwich shop,17,11
819,0x80c296d39180f3af:0x25bb5e7e9db1f0cd,Isla Grill,"Isla Grill, 13754 1/2 Roscoe Blvd, Panorama City, CA 91402",34.2215368,-118.432931,26,4.3,30,Valley Glen,Panorama City,Filipino restaurant,7,1
820,0x80c2c13854faf423:0x9e6190daa0430969,Muffin Can Stop Us,"Muffin Can Stop Us, 1017 N Brand Blvd, Glendale, CA 91202",34.160904599999995,-118.2554718,75,4.5,22,Glendale,Glendale,Caterer Restaurant,9,1
821,0x80c32a8a9a5c3c0b:0xb73bb67e6621ac5d,East Town HotPot,"East Town HotPot, 18406 Colima Rd, Rowland Heights, CA 91748",33.9874242,-117.9030913,66,4.1,6,Rowland Heights,Rowland Heights,Chinese restaurant,8,0
822,0x80c32bc7ea53a8c5:0xd18ec80ddb8d3814,1987 Beedle House,"1987 Beedle House, 358 N Lemon Ave, Walnut, CA 91789",34.0200318,-117.8642358,28,3.4,6,Walnut,Walnut,Chinese restaurant,3,2
823,0x80c2bc005c48de5d:0x8c4322c130d6281e,Avec Nous,"Avec Nous, 9291 Burton Way, Beverly Hills, CA 90210",34.0725074,-118.3953943,96,4.5,31,Beverly Hills,Beverly Hills,Fusion restaurant,14,0
824,0x80c296d21eb72bc9:0x7a20bb53dec519b6,It's Juice Time,"It's Juice Time, 13606 Roscoe Blvd, Panorama City, CA 91402",34.221174,-118.4292255,68,4.8,27,Valley Glen,Panorama City,Health food restaurant,9,0
825,0x80c280a0f0fc8b79:0x2ceea0418f9f2dbe,Teen Titans Tower Pizza,"Teen Titans Tower Pizza, 26101 Magic Mountain Pkwy, Valencia, CA 91355",34.4213616,-118.5893951,88,3.8,2,Valencia,Valencia,Pizza restaurant,1,7
826,0x80c2c7cdded0e911:0x7e11737de866055a,Dame Mas,"Dame Mas, 312, Los Angeles, CA 90015",34.0374191,-118.2557576,27,4.1,3,Los Angeles,Los Angeles,Restaurant,2,0
827,0x80c2bd345e04dbd1:0x751b5b3b526aaedf,Hangry Moon's,"Hangry Moon's, 970 Gayley Ave, Los Angeles, CA 90024",34.0625802,-118.448037,75,4.5,3,Beverly Hills,Los Angeles,Restaurant,3,1
828,0x80c299770f5a925f:0xf71ced29605096e1,Pars Restaurant,"Pars Restaurant, 18501 Victory Blvd, Reseda, CA 91335",34.1870222,-118.5362944,35,4.1,25,Northridge,Reseda,Mediterranean restaurant,7,1
829,0x80c2c5d49b17139f:0x1a2f660c63b11058,Evil Cooks,"Evil Cooks, 2461 N Eastern Ave, Los Angeles, CA 90032",34.075254099999995,-118.1804913,38,4.7,26,Boyle Heights,Los Angeles,Mexican restaurant,7,2
830,0x80c2c33e6a26c445:0x8392a88c9047c934,Saso,"Saso, 37 S El Molino Ave, Pasadena, CA 91101",34.145211,-118.137187,48,4.4,3,Pasadena,Pasadena,Restaurant,5,1
831,0x80c2c0b019715555:0x6f9a1e45b5924ae3,Nossa Restaurant,"Nossa Restaurant, 1966 Hillhurst Ave, Los Angeles, CA 90027",34.1072714,-118.2872178,48,4.5,15,Silver Lake,Los Angeles,Italian restaurant,9,1
832,0x80c2c31e04cfcfc7:0xa8ef1c1a44b8f01b,Perle Restaurant,"Perle Restaurant, 43 Union St, Pasadena, CA 91103",34.1470134,-118.1495224,38,4.5,3,Pasadena,Pasadena,Restaurant,5,0
833,0x80c2c7c531419529:0x2caf9926233086b4,Hong Kong Express,"Hong Kong Express, 155 W Washington Blvd # G3, Los Angeles, CA 90015",34.0320417,-118.2664391,28,4.2,6,Los Angeles,Los Angeles,Chinese restaurant,3,2
834,0x80c32fd9e2f11b21:0xdd37a904e385cf83,Smoke and Fire Social Eatery,"Smoke and Fire Social Eatery, 401 E Foothill Blvd, Pomona, CA 91767",34.1074855,-117.7418729,58,4.7,3,Claremont,Pomona,Restaurant,15,2
835,0x80c2bbe3e1315d09:0xe9b5860e22debbc4,Picca,"Picca, 9575 W Pico Blvd, Los Angeles, CA 90035",34.055449,-118.397616,58,4.1,24,Beverly Hills,Los Angeles,Restaurant supply store,13,2
836,0x80c2d75bf1cc6b09:0x61a5cf6ba0a0a502,Candy Sushi House,"Candy Sushi House, 943 S Glendora Ave, West Covina, CA 91790",34.0587085,-117.9357243,48,4.0,6,West Covina,West Covina,Chinese restaurant,7,4
837,0x80c2d62d91c02427:0x947cf20ef00fd499,Sushi House Japanese Cuisine,"Sushi House Japanese Cuisine, 943 S Glendora Ave, West Covina, CA 91790",34.0586334,-117.9357706,18,3.9,17,West Covina,West Covina,Sushi Restaurant,3,0
838,0x80c2c5099c50ccb7:0x12b2d02b7033d261,Chipotle Mexican Grill,"Chipotle Mexican Grill, 901 Fair Oaks Ave B, South Pasadena, CA 91030",34.115649999999995,-118.150757,18,3.6,1,South Pasadena,South Pasadena,Fast food restaurant,2,5
839,0x80c2bbb0a26d9211:0xb57f30e57a6fec3d,Horchata Mexican Food,"Horchata Mexican Food, 10814 Jefferson Blvd Suite P, Culver City, CA 90230",34.0009607,-118.3946644,18,4.5,4,Culver City,Culver City,Mexican restaurant,5,0
840,0x80c2d2f94512bc7b:0x5db6480589fc74b,Teriyaki Express,"Teriyaki Express, 12215 Telegraph Rd #102, Santa Fe Springs, CA 90670",33.9421128,-118.0718467,67,4.4,29,Santa Fe Springs,Santa Fe Springs,Japanese restaurant,11,0
841,0x80c32af76105b9b9:0x27283dbf47eced59,Noodle Kitchen,"Noodle Kitchen, 18977 Colima Rd, Rowland Heights, CA 91748",33.9886349,-117.8911895,18,3.8,24,Rowland Heights,Rowland Heights,Restaurant supply store,4,2
842,0x80c290b7a5746065:0xad0d879843ff43c8,La Güera Poblana Quesadillas,"La Güera Poblana Quesadillas, 8510 Columbus Ave, North Hills, CA 91343",34.2253387,-118.465313,28,4.6,4,North Hills,North Hills,Mexican restaurant,1,0
843,0x80c3290156229ca5:0xfef70cb2201c888f,West Covina Thai Cuisine,"West Covina Thai Cuisine, 106 N Grand Ave, West Covina, CA 91791",34.0731938,-117.8718287,78,4.4,11,Covina,West Covina,Asian restaurant,17,4
844,0x80c2d3e9479d4921:0x4d9d2e82946f2ce4,T&L POLLOS GRILLED & ROTISSERIE CHICKEN,"T&L POLLOS GRILLED & ROTISSERIE CHICKEN, 6518 Greenleaf Ave #12, Whittier, CA 90601",33.98211,-118.0369286,85,4.4,28,Whittier,Whittier,Chicken wings restaurant,15,4
845,0x80c2db2a6c897e69:0x9f649550adef1757,New Yunnan Garden Restaurant,"New Yunnan Garden Restaurant, 545 W Las Tunas Dr, San Gabriel, CA 91776",34.1027072,-118.1080759,76,3.8,6,San Gabriel,San Gabriel,Chinese restaurant,12,1
846,0x80c297a472b2feb1:0xf391f925982c65bb,Bamboo Forest Chinese Restaurant,"Bamboo Forest Chinese Restaurant, 14834 Burbank Blvd, Sherman Oaks, CA 91411",34.1718555,-118.4565311,106,4.3,6,Van Nuys,Van Nuys,Chinese restaurant,17,5
847,0x80c2cea0f86b830f:0xbf4cd195b3658b06,Smiley Thai,"Smiley Thai, 8020 Atlantic Ave, Cudahy, CA 90201",33.9614001,-118.1856327,77,4.2,11,Cudahy,Bell Gardens,Asian restaurant,13,5
848,0x80c2c8a5c6d29327:0x33c87a522d667733,Puertos Del Pacifico,"Puertos Del Pacifico, 1240 S Soto St, Los Angeles, CA 90023",34.0267914,-118.2194099,26,3.2,23,Boyle Heights,Los Angeles,Seafood restaurant,1,1
849,0x80c2c62301e66d11:0x893b1f034744cee1,The Springs,"The Springs, 608 Mateo St, Los Angeles, CA 90021",34.0377204,-118.2322358,44,4.6,24,Los Angeles,Los Angeles,Restaurant supply store,7,1
850,0x80c2b9bebe922fa9:0xb14b5c6aebb61046,China Wok,"China Wok, 4016 W Washington Blvd, Los Angeles, CA 90018",34.03961,-118.327404,26,4.1,6,Koreatown,Los Angeles,Chinese restaurant,5,1
851,0x80c326032ce7d817:0x50ef068f8bd47e62,The Golden Spur,"The Golden Spur, 1223 E Rte 66, Glendora, CA 91740",34.1291342,-117.8431856,133,4.1,24,Glendora,Glendora,Restaurant supply store,32,8
852,0x80c2d193f37a75c1:0x1d083c19ff39dd3a,Marlin Seafood,"Marlin Seafood, 5115 Rosemead Blvd, Pico Rivera, CA 90660",33.9995068,-118.0843586,28,4.6,23,Pico Rivera,Pico Rivera,Seafood restaurant,6,1
853,0x80dd33b895fd6f67:0xbea12bc43fdfaf1e,Luna Grill,"Luna Grill, 4419 Candlewood St, Lakewood, CA 90712",33.8541984,-118.1404747,33,4.3,25,Lakewood,Lakewood,Mediterranean restaurant,5,3
854,0x80c2ba5c072ff239:0x39b9ccf65533b694,Sanuki Sandou,"Sanuki Sandou, 3760 S Centinela Ave, Los Angeles, CA 90066",34.0050664,-118.433271,18,4.0,3,Venice,Los Angeles,Restaurant,5,2
855,0x80c2b90f2817f0eb:0xa3ff7a0bb8c343c2,Jersey Mike's Subs,"Jersey Mike's Subs, 1831 S La Cienega Blvd Suite A, Los Angeles, CA 90035",34.044407,-118.37837,18,4.5,9,Culver City,Los Angeles,Sandwich shop,4,1
856,0x80dcd5748e631da9:0x2f0172a76774129d,Hanarum Sushi,"Hanarum Sushi, 6541 Greenleaf Ave, Whittier, CA 90601",33.9814959,-118.0376173,18,4.5,5,Whittier,Whittier,Sushi Restaurant,4,0
857,0x80c2cb7cefb2ebf1:0xdfd163b42921b9d7,Tacos Raul,"Tacos Raul, 1301 Rosecrans Ave #108, Compton, CA 90221",33.9039358,-118.2097609,33,4.7,4,Compton,Compton,Mexican restaurant,1,1
858,0x80c2bbbdfd3b010d:0x86cc2b1d27af87fc,Totoraku,"Totoraku, 10610 W Pico Blvd, Los Angeles, CA 90064",34.0430423,-118.4222541,53,4.8,29,Culver City,Los Angeles,Japanese restaurant,9,0
859,0x80c29dd611d563ad:0xd33bf2b588fb8165,Itty Bitty Cafe,"Itty Bitty Cafe, 7212 Remmet Ave, Canoga Park, CA 91303",34.2014672,-118.6001624,54,4.6,3,Canoga Park,Canoga Park,Restaurant,7,1
860,0x80c2d6cf0f0c861b:0x18e2daea12591e51,Guacs Mexican Grill,"Guacs Mexican Grill, 13350 Crossroads Pkwy N, City of Industry, CA 91746",34.0308828,-118.009023,38,3.3,4,Avocado Heights,La Puente,Mexican restaurant,6,3
861,0x80c2b6d8a39fc129:0x348a4304d6860ead,Taco Express,"Taco Express, 9200 Aviation Blvd, Los Angeles, CA 90045",33.9521751,-118.3765411,18,4.2,4,Inglewood,Los Angeles,Mexican restaurant,3,1
862,0x80c2c75116e0e9f9:0x453b70f923ab3a22,Choon Chon Chicken (춘천닭갈비),"Choon Chon Chicken (춘천닭갈비), 3063 W 8th St, Los Angeles, CA 90005",34.0579898,-118.2937078,48,4.1,0,Koreatown,Los Angeles,Korean restaurant,5,0
